fpr,tpr
0.0015151515151515152,0.11696931747025673
0.0015503875968992248,0.11696931747025673
0.0015503875968992248,0.12172824045084533
0.0015856236786469344,0.12172824045084533
0.0015856236786469344,0.12385723231058234
0.001620859760394644,0.12385723231058234
0.001620859760394644,0.12598622417031935
0.0016560958421423537,0.12598622417031935
0.0016560958421423537,0.12723857232310581
0.0016913319238900633,0.12723857232310581
0.0016913319238900633,0.12748904195366312
0.0017265680056377732,0.12748904195366312
0.0017265680056377732,0.12761427676894177
0.0017618040873854828,0.12761427676894177
0.0017618040873854828,0.12811521603005635
0.001832276250880902,0.12811521603005635
0.001832276250880902,0.1292423293675642
0.0018675123326286117,0.1292423293675642
0.0018675123326286117,0.12936756418284284
0.0019027484143763213,0.12936756418284284
0.0019027484143763213,0.13024420788979335
0.001937984496124031,0.13024420788979335
0.001937984496124031,0.13425172197871008
0.001973220577871741,0.13425172197871008
0.001973220577871741,0.13650594865372573
0.0020084566596194502,0.13650594865372573
0.0020084566596194502,0.13700688791484034
0.00204369274136716,0.13700688791484034
0.00204369274136716,0.1380087664370695
0.0021141649048625794,0.1380087664370695
0.0021141649048625794,0.1408891671884784
0.002149400986610289,0.1408891671884784
0.002149400986610289,0.1427676894176581
0.002219873150105708,0.1427676894176581
0.002219873150105708,0.14790231684408264
0.002255109231853418,0.14790231684408264
0.002255109231853418,0.14815278647463995
0.0022903453136011278,0.14815278647463995
0.0022903453136011278,0.1504070131496556
0.002360817477096547,0.1504070131496556
0.002360817477096547,0.15203506574827802
0.0023960535588442564,0.15203506574827802
0.0023960535588442564,0.15441452723857232
0.0024312896405919663,0.15441452723857232
0.0024312896405919663,0.15466499686912963
0.0024665257223396757,0.15466499686912963
0.0024665257223396757,0.15529117094552286
0.0025017618040873856,0.15529117094552286
0.0025017618040873856,0.1572949279899812
0.002536997885835095,0.1572949279899812
0.002536997885835095,0.1575453976205385
0.002572233967582805,0.1575453976205385
0.002572233967582805,0.15767063243581717
0.002642706131078224,0.15767063243581717
0.002642706131078224,0.1585472761427677
0.002677942212825934,0.1585472761427677
0.002677942212825934,0.15879774577332498
0.0027131782945736434,0.15879774577332498
0.0027131782945736434,0.1604257983719474
0.0027484143763213532,0.1604257983719474
0.0027484143763213532,0.16155291170945524
0.0027836504580690626,0.16155291170945524
0.0027836504580690626,0.1638071383844709
0.0028188865398167725,0.1638071383844709
0.0028188865398167725,0.16418284283030682
0.002854122621564482,0.16418284283030682
0.002854122621564482,0.16468378209142143
0.0028893587033121918,0.16468378209142143
0.0028893587033121918,0.1649342517219787
0.002924594785059901,0.1649342517219787
0.002924594785059901,0.16819035691922354
0.002959830866807611,0.16819035691922354
0.002959830866807611,0.17031934877896054
0.0029950669485553204,0.17031934877896054
0.0029950669485553204,0.1704445835942392
0.0030303030303030303,0.1704445835942392
0.0030303030303030303,0.17082028804007515
0.00306553911205074,0.17082028804007515
0.00306553911205074,0.17395115842204134
0.0031007751937984496,0.17395115842204134
0.0031007751937984496,0.17420162805259862
0.0031360112755461594,0.17420162805259862
0.0031360112755461594,0.17482780212899185
0.003171247357293869,0.17482780212899185
0.003171247357293869,0.17507827175954915
0.0032064834390415787,0.17507827175954915
0.0032064834390415787,0.17608015028177834
0.003241719520789288,0.17608015028177834
0.003241719520789288,0.17633061991233562
0.003276955602536998,0.17633061991233562
0.003276955602536998,0.1775829680651221
0.0033474277660324172,0.1775829680651221
0.0033474277660324172,0.17770820288040076
0.0033826638477801266,0.17770820288040076
0.0033826638477801266,0.1802128991859737
0.0034178999295278365,0.1802128991859737
0.0034178999295278365,0.180463368816531
0.0034531360112755463,0.180463368816531
0.0034531360112755463,0.18234189104571072
0.0035236081747709656,0.18234189104571072
0.0035236081747709656,0.18296806512210395
0.003558844256518675,0.18296806512210395
0.003558844256518675,0.18484658735128365
0.003594080338266385,0.18484658735128365
0.003594080338266385,0.1873512836568566
0.0036293164200140943,0.1873512836568566
0.0036293164200140943,0.18785222291797118
0.003664552501761804,0.18785222291797118
0.003664552501761804,0.18822792736380714
0.0036997885835095136,0.18822792736380714
0.0036997885835095136,0.18910457107075768
0.0037350246652572234,0.18910457107075768
0.0037350246652572234,0.18985597996242956
0.003770260747004933,0.18985597996242956
0.003770260747004933,0.1899812147777082
0.0038054968287526427,0.1899812147777082
0.0038054968287526427,0.1902316844082655
0.0038407329105003525,0.1902316844082655
0.0038407329105003525,0.1904821540388228
0.003875968992248062,0.1904821540388228
0.003875968992248062,0.19060738885410144
0.003911205073995771,0.19060738885410144
0.003911205073995771,0.19386349405134629
0.003946441155743482,0.19386349405134629
0.003946441155743482,0.1942391984971822
0.003981677237491191,0.1942391984971822
0.003981677237491191,0.19611772072636194
0.0040169133192389005,0.19611772072636194
0.0040169133192389005,0.1971195992485911
0.00405214940098661,0.1971195992485911
0.00405214940098661,0.19749530369442705
0.00408738548273432,0.19749530369442705
0.00408738548273432,0.1976205385097057
0.00412262156448203,0.1976205385097057
0.00412262156448203,0.19862241703193487
0.004157857646229739,0.19862241703193487
0.004157857646229739,0.19887288666249217
0.004193093727977449,0.19887288666249217
0.004193093727977449,0.1994990607388854
0.004228329809725159,0.1994990607388854
0.004228329809725159,0.20087664370695052
0.004263565891472868,0.20087664370695052
0.004263565891472868,0.20100187852222917
0.004298801973220578,0.20100187852222917
0.004298801973220578,0.20175328741390106
0.004334038054968288,0.20175328741390106
0.004334038054968288,0.2018785222291797
0.004369274136715997,0.2018785222291797
0.004369274136715997,0.20325610519724482
0.004404510218463707,0.20325610519724482
0.004404510218463707,0.20375704445835943
0.004439746300211416,0.20375704445835943
0.004439746300211416,0.20450845335003132
0.004474982381959126,0.20450845335003132
0.004474982381959126,0.20576080150281778
0.004510218463706836,0.20576080150281778
0.004510218463706836,0.20601127113337508
0.004545454545454545,0.20601127113337508
0.004545454545454545,0.20626174076393236
0.004615926708949965,0.20626174076393236
0.004615926708949965,0.20676268002504697
0.004651162790697674,0.20676268002504697
0.004651162790697674,0.20826549780839074
0.004686398872445384,0.20826549780839074
0.004686398872445384,0.20901690670006262
0.004721634954193094,0.20901690670006262
0.004721634954193094,0.20926737633061993
0.0047568710359408035,0.20926737633061993
0.0047568710359408035,0.21039448966812774
0.004792107117688513,0.21039448966812774
0.004792107117688513,0.2116468378209142
0.004827343199436222,0.2116468378209142
0.004827343199436222,0.2126487163431434
0.004862579281183933,0.2126487163431434
0.004862579281183933,0.21390106449592988
0.004897815362931642,0.21390106449592988
0.004897815362931642,0.2140262993112085
0.004933051444679351,0.2140262993112085
0.004933051444679351,0.2150281778334377
0.004968287526427062,0.2150281778334377
0.004968287526427062,0.21540388227927365
0.005003523608174771,0.21540388227927365
0.005003523608174771,0.21565435190983093
0.0050387596899224806,0.21565435190983093
0.0050387596899224806,0.2176581089542893
0.00507399577167019,0.2176581089542893
0.00507399577167019,0.21790857858484658
0.0051092318534179,0.21790857858484658
0.0051092318534179,0.219536631183469
0.00514446793516561,0.219536631183469
0.00514446793516561,0.22028804007514088
0.0052149400986610285,0.22028804007514088
0.0052149400986610285,0.22141515341264872
0.005250176180408739,0.22141515341264872
0.005250176180408739,0.221665623043206
0.005285412262156448,0.221665623043206
0.005285412262156448,0.22179085785848465
0.005320648343904158,0.22179085785848465
0.005320648343904158,0.2221665623043206
0.005355884425651868,0.2221665623043206
0.005355884425651868,0.2229179711959925
0.005391120507399577,0.2229179711959925
0.005391120507399577,0.22354414527238572
0.005426356589147287,0.22354414527238572
0.005426356589147287,0.22391984971822165
0.005461592670894996,0.22391984971822165
0.005461592670894996,0.2242955541640576
0.0054968287526427064,0.2242955541640576
0.0054968287526427064,0.2247964934251722
0.005532064834390416,0.2247964934251722
0.005532064834390416,0.2266750156543519
0.005567300916138125,0.2266750156543519
0.005567300916138125,0.22705072010018784
0.005602536997885835,0.22705072010018784
0.005602536997885835,0.22780212899185973
0.005673009161381254,0.22780212899185973
0.005673009161381254,0.22817783343769568
0.005708245243128964,0.22817783343769568
0.005708245243128964,0.2293049467752035
0.005743481324876674,0.22943018159048215
0.005743481324876674,0.2298058860363181
0.0057787174066243835,0.2298058860363181
0.0057787174066243835,0.23005635566687538
0.005813953488372093,0.23005635566687538
0.005813953488372093,0.23118346900438322
0.005849189570119802,0.23118346900438322
0.005849189570119802,0.23231058234189106
0.005884425651867513,0.23231058234189106
0.005884425651867513,0.23243581715716968
0.005919661733615222,0.23243581715716968
0.005919661733615222,0.2329367564182843
0.0059548978153629315,0.2329367564182843
0.0059548978153629315,0.23356293049467752
0.005990133897110641,0.23356293049467752
0.005990133897110641,0.2343143393863494
0.006060606060606061,0.2343143393863494
0.006060606060606061,0.23443957420162806
0.00609584214235377,0.23443957420162806
0.00609584214235377,0.2364433312460864
0.00613107822410148,0.2364433312460864
0.00613107822410148,0.236944270507201
0.006201550387596899,0.236944270507201
0.006201550387596899,0.23706950532247964
0.0062367864693446086,0.23706950532247964
0.0062367864693446086,0.23757044458359425
0.006272022551092319,0.23757044458359425
0.006272022551092319,0.2376956793988729
0.006307258632840028,0.2376956793988729
0.006307258632840028,0.2393237319974953
0.006377730796335447,0.2393237319974953
0.006377730796335447,0.23969943644333125
0.006448202959830867,0.23969943644333125
0.006448202959830867,0.24145272385723232
0.006483439041578576,0.24145272385723232
0.006483439041578576,0.24308077645585474
0.006553911205073996,0.24308077645585474
0.006553911205073996,0.2440826549780839
0.006589147286821705,0.2440826549780839
0.006589147286821705,0.24420788979336255
0.006624383368569415,0.24420788979336255
0.006624383368569415,0.24470882905447713
0.006659619450317125,0.24470882905447713
0.006659619450317125,0.24495929868503444
0.0066948555320648345,0.24495929868503444
0.0066948555320648345,0.2450845335003131
0.006730091613812544,0.2450845335003131
0.006730091613812544,0.2453350031308704
0.006765327695560253,0.2453350031308704
0.006765327695560253,0.24583594239198497
0.006800563777307964,0.24583594239198497
0.006800563777307964,0.24596117720726363
0.006871035940803382,0.24596117720726363
0.006871035940803382,0.2464621164683782
0.006906272022551093,0.2464621164683782
0.006906272022551093,0.2467125860989355
0.006941508104298802,0.2467125860989355
0.006941508104298802,0.24733876017532874
0.0069767441860465115,0.24733876017532874
0.0069767441860465115,0.24796493425172197
0.007011980267794221,0.24796493425172197
0.007011980267794221,0.24834063869755793
0.007082452431289641,0.24834063869755793
0.007082452431289641,0.24846587351283655
0.00711768851303735,0.24846587351283655
0.00711768851303735,0.24946775203506574
0.0071529245947850595,0.24946775203506574
0.0071529245947850595,0.2502191609267376
0.007223396758280479,0.2502191609267376
0.007223396758280479,0.2510958046336882
0.007258632840028189,0.2510958046336882
0.007258632840028189,0.2519724483406387
0.007293868921775899,0.2519724483406387
0.007293868921775899,0.2533500313087038
0.007329105003523608,0.2533500313087038
0.007329105003523608,0.25447714464621163
0.007364341085271318,0.25447714464621163
0.007364341085271318,0.25635566687539135
0.007399577167019027,0.25635566687539135
0.007399577167019027,0.2576080150281778
0.007434813248766737,0.2576080150281778
0.007434813248766737,0.25860989355040703
0.007470049330514447,0.25860989355040703
0.007470049330514447,0.2591108328115216
0.007505285412262156,0.2591108328115216
0.007505285412262156,0.25998747651847215
0.007540521494009866,0.25998747651847215
0.007540521494009866,0.2612398246712586
0.007575757575757576,0.2612398246712586
0.007575757575757576,0.2617407639323732
0.007610993657505285,0.2617407639323732
0.007610993657505285,0.2621164683782091
0.007646229739252995,0.2621164683782091
0.007646229739252995,0.2638697557921102
0.007681465821000705,0.2638697557921102
0.007681465821000705,0.26424546023794615
0.0077167019027484145,0.26424546023794615
0.0077167019027484145,0.2662492172824045
0.007751937984496124,0.2662492172824045
0.007751937984496124,0.2666249217282404
0.007787174066243833,0.2666249217282404
0.007787174066243833,0.2680025046963056
0.007822410147991543,0.2680025046963056
0.007822410147991543,0.2683782091421415
0.007857646229739253,0.2683782091421415
0.007857646229739253,0.2688791484032561
0.007892882311486963,0.2688791484032561
0.007892882311486963,0.2702567313713212
0.007928118393234672,0.2702567313713212
0.007928118393234672,0.27050720100187853
0.007963354474982382,0.27050720100187853
0.007963354474982382,0.2712586098935504
0.007998590556730092,0.2712586098935504
0.007998590556730092,0.2720100187852223
0.008033826638477801,0.2720100187852223
0.008033826638477801,0.27213525360050095
0.00810429880197322,0.27213525360050095
0.00810429880197322,0.27326236693800876
0.00813953488372093,0.27326236693800876
0.00813953488372093,0.2743894802755166
0.00817477096546864,0.2743894802755166
0.00817477096546864,0.27501565435190983
0.008210007047216349,0.27501565435190983
0.008210007047216349,0.2751408891671885
0.00824524312896406,0.2751408891671885
0.00824524312896406,0.2765184721352536
0.00828047921071177,0.2765184721352536
0.00828047921071177,0.27777082028804007
0.008350951374207188,0.27777082028804007
0.008350951374207188,0.2788979336255479
0.008421423537702607,0.2788979336255479
0.008421423537702607,0.27902316844082653
0.008491895701198026,0.27902316844082653
0.008491895701198026,0.2791484032561052
0.008562367864693447,0.2791484032561052
0.008562367864693447,0.2801502817783344
0.008597603946441155,0.2801502817783344
0.008597603946441155,0.2812773951158422
0.008632840028188865,0.2812773951158422
0.008632840028188865,0.2821540388227927
0.008668076109936576,0.2821540388227927
0.008668076109936576,0.28240450845335
0.008703312191684284,0.28240450845335
0.008703312191684284,0.2825297432686287
0.008738548273431995,0.2825297432686287
0.008738548273431995,0.28290544771446463
0.008773784355179705,0.28290544771446463
0.008773784355179705,0.28315591734502193
0.008844256518675124,0.28315591734502193
0.008844256518675124,0.28340638697557924
0.008879492600422832,0.28340638697557924
0.008879492600422832,0.28353162179085784
0.008949964763918253,0.28353162179085784
0.008949964763918253,0.28403256105197244
0.008985200845665961,0.28403256105197244
0.008985200845665961,0.28515967438948026
0.009020436927413672,0.28515967438948026
0.009020436927413672,0.2852849092047589
0.009055673009161382,0.2852849092047589
0.009055673009161382,0.28653725735754537
0.00909090909090909,0.28653725735754537
0.00909090909090909,0.286662492172824
0.0091261451726568,0.286662492172824
0.0091261451726568,0.28691296180338133
0.009161381254404511,0.28691296180338133
0.009161381254404511,0.28766437069505324
0.00919661733615222,0.28766437069505324
0.00919661733615222,0.28879148403256105
0.00923185341789993,0.28879148403256105
0.00923185341789993,0.2897933625547902
0.009267089499647638,0.2897933625547902
0.009267089499647638,0.29016906700062617
0.009302325581395349,0.29016906700062617
0.009302325581395349,0.2902943018159048
0.009337561663143059,0.2902943018159048
0.009337561663143059,0.2905447714464621
0.009408033826638478,0.2905447714464621
0.009408033826638478,0.2906700062617408
0.009443269908386188,0.2906700062617408
0.009443269908386188,0.29167188478396994
0.009478505990133897,0.29167188478396994
0.009478505990133897,0.29279899812147775
0.009513742071881607,0.29279899812147775
0.009513742071881607,0.29417658108954287
0.009548978153629317,0.29417658108954287
0.009548978153629317,0.2958046336881653
0.009654686398872445,0.2958046336881653
0.009654686398872445,0.2965560425798372
0.009689922480620155,0.2965560425798372
0.009689922480620155,0.29693174702567315
0.009725158562367865,0.29693174702567315
0.009725158562367865,0.2970569818409518
0.009760394644115574,0.2970569818409518
0.009760394644115574,0.29730745147150905
0.009795630725863284,0.29730745147150905
0.009795630725863284,0.2981840951784596
0.009866102889358703,0.2981840951784596
0.009866102889358703,0.2989355040701315
0.009971811134601832,0.2989355040701315
0.009971811134601832,0.29956167814652473
0.010007047216349542,0.29956167814652473
0.010007047216349542,0.300187852222918
0.01004228329809725,0.300187852222918
0.01004228329809725,0.3008140262993112
0.010077519379844961,0.3008140262993112
0.010077519379844961,0.30144020037570446
0.010112755461592671,0.30144020037570446
0.010112755461592671,0.3021916092673763
0.01014799154334038,0.3021916092673763
0.01014799154334038,0.3024420788979336
0.01018322762508809,0.3024420788979336
0.01018322762508809,0.30356919223544143
0.0102184637068358,0.30356919223544143
0.0102184637068358,0.3050720100187852
0.010253699788583509,0.3050720100187852
0.010253699788583509,0.3058234189104571
0.01028893587033122,0.3058234189104571
0.01028893587033122,0.30594865372573576
0.01032417195207893,0.30594865372573576
0.01032417195207893,0.30619912335629307
0.010359408033826638,0.30619912335629307
0.010359408033826638,0.3070757670632436
0.010394644115574348,0.3070757670632436
0.010394644115574348,0.3075767063243582
0.010465116279069767,0.3075767063243582
0.010465116279069767,0.30795241077019414
0.010535588442565186,0.30795241077019414
0.010535588442565186,0.30932999373825926
0.010570824524312896,0.30932999373825926
0.010570824524312896,0.3094552285535379
0.010606060606060607,0.3094552285535379
0.010606060606060607,0.31045710707576707
0.010641296687808315,0.31045710707576707
0.010641296687808315,0.31170945522855353
0.010676532769556026,0.31170945522855353
0.010676532769556026,0.31246086412022545
0.010711768851303736,0.31246086412022545
0.010711768851303736,0.31283656856606135
0.010747004933051444,0.31283656856606135
0.010747004933051444,0.3137132122730119
0.010782241014799155,0.3137132122730119
0.010782241014799155,0.31408891671884787
0.010852713178294573,0.31408891671884787
0.010852713178294573,0.31446462116468377
0.010958421423537703,0.31446462116468377
0.010958421423537703,0.31471509079524107
0.011028893587033121,0.31471509079524107
0.011028893587033121,0.31559173450219163
0.011064129668780832,0.31559173450219163
0.011064129668780832,0.31571696931747023
0.01116983791402396,0.31571696931747023
0.01116983791402396,0.31621790857858484
0.01120507399577167,0.31621790857858484
0.01120507399577167,0.3163431433938635
0.01124031007751938,0.3163431433938635
0.01124031007751938,0.3168440826549781
0.01127554615926709,0.3168440826549781
0.01127554615926709,0.317219787100814
0.011310782241014799,0.317219787100814
0.011310782241014799,0.3179711959924859
0.011346018322762509,0.3179711959924859
0.011346018322762509,0.31809643080776456
0.011381254404510219,0.31809643080776456
0.011381254404510219,0.3187226048841578
0.011416490486257928,0.3187226048841578
0.011416490486257928,0.3192235441452724
0.011451726568005638,0.3192235441452724
0.011451726568005638,0.3194740137758297
0.011486962649753348,0.3194740137758297
0.011486962649753348,0.3202254226675016
0.011557434813248767,0.3202254226675016
0.011557434813248767,0.32047589229805884
0.011592670894996476,0.32047589229805884
0.011592670894996476,0.32072636192861614
0.011663143058491896,0.32072636192861614
0.011663143058491896,0.32172824045084536
0.011733615221987315,0.32172824045084536
0.011733615221987315,0.32185347526612396
0.011768851303735025,0.32185347526612396
0.011768851303735025,0.32210394489668126
0.011839323467230444,0.32210394489668126
0.011839323467230444,0.32235441452723856
0.011874559548978154,0.32235441452723856
0.011874559548978154,0.32260488415779587
0.011909795630725863,0.32260488415779587
0.011909795630725863,0.3229805886036318
0.011945031712473573,0.3229805886036318
0.011945031712473573,0.32323105823418913
0.012050739957716702,0.32323105823418913
0.012050739957716702,0.3233562930494677
0.012085976039464411,0.3233562930494677
0.012085976039464411,0.32460864120225424
0.012121212121212121,0.32460864120225424
0.012121212121212121,0.32485911083281155
0.01219168428470754,0.32485911083281155
0.01219168428470754,0.3264871634314339
0.01226215644820296,0.3264871634314339
0.01226215644820296,0.32661239824671257
0.01229739252995067,0.32661239824671257
0.01229739252995067,0.3271133375078272
0.012367864693446088,0.3271133375078272
0.012367864693446088,0.3272385723231058
0.012403100775193798,0.3272385723231058
0.012403100775193798,0.32748904195366313
0.012438336856941509,0.32748904195366313
0.012438336856941509,0.3278647463994991
0.012508809020436927,0.3278647463994991
0.012508809020436927,0.3284909204758923
0.012544045102184638,0.3284909204758923
0.012544045102184638,0.3289918597370069
0.012579281183932346,0.3289918597370069
0.012579281183932346,0.32974326862867875
0.012614517265680057,0.32974326862867875
0.012614517265680057,0.3298685034439574
0.012649753347427767,0.3298685034439574
0.012649753347427767,0.33049467752035067
0.012684989429175475,0.33049467752035067
0.012684989429175475,0.3309956167814653
0.012720225510923186,0.3309956167814653
0.012720225510923186,0.3314965560425798
0.012755461592670894,0.3314965560425798
0.012755461592670894,0.3316217908578585
0.012790697674418604,0.3316217908578585
0.012790697674418604,0.3318722604884158
0.012861169837914023,0.3318722604884158
0.012861169837914023,0.3327489041953663
0.012896405919661734,0.3327489041953663
0.012896405919661734,0.3332498434564809
0.012931642001409444,0.3332498434564809
0.012931642001409444,0.3337507827175955
0.012966878083157152,0.3337507827175955
0.012966878083157152,0.3340012523481528
0.013037350246652573,0.3340012523481528
0.013037350246652573,0.33425172197871006
0.013072586328400282,0.33425172197871006
0.013072586328400282,0.3343769567939887
0.013107822410147992,0.3343769567939887
0.013107822410147992,0.334627426424546
0.0131430584918957,0.334627426424546
0.0131430584918957,0.33475266123982467
0.01317829457364341,0.33475266123982467
0.01317829457364341,0.3348778960551033
0.013213530655391121,0.3348778960551033
0.013213530655391121,0.33500313087038197
0.01324876673713883,0.33500313087038197
0.01324876673713883,0.3352536005009393
0.01328400281888654,0.3352536005009393
0.01328400281888654,0.33562930494677523
0.01331923890063425,0.33562930494677523
0.01331923890063425,0.33700688791484035
0.013354474982381959,0.33700688791484035
0.013354474982381959,0.3382592360676268
0.013389711064129669,0.3382592360676268
0.013389711064129669,0.33888541014402
0.013460183227625088,0.33888541014402
0.013460183227625088,0.33926111458985597
0.013530655391120507,0.33926111458985597
0.013530655391120507,0.3395115842204133
0.013601127554615927,0.3395115842204133
0.013601127554615927,0.33988728866624923
0.013636363636363636,0.33988728866624923
0.013636363636363636,0.34101440200375704
0.013671599718111346,0.34101440200375704
0.013671599718111346,0.3411396368190357
0.013706835799859056,0.3411396368190357
0.013706835799859056,0.341390106449593
0.013742071881606765,0.341390106449593
0.013742071881606765,0.34189104571070755
0.013777307963354475,0.34189104571070755
0.013777307963354475,0.3422667501565435
0.013812544045102185,0.3422667501565435
0.013812544045102185,0.34239198497182216
0.013847780126849894,0.34239198497182216
0.013847780126849894,0.3427676894176581
0.013883016208597604,0.3427676894176581
0.013883016208597604,0.3430181590482154
0.013918252290345313,0.3430181590482154
0.013918252290345313,0.3431433938634941
0.013988724453840733,0.3431433938634941
0.013988724453840733,0.3436443331246086
0.014023960535588442,0.3436443331246086
0.014023960535588442,0.34439574201628054
0.014059196617336152,0.34439574201628054
0.014059196617336152,0.3448966812773951
0.014094432699083862,0.3448966812773951
0.014094432699083862,0.34527238572323105
0.014129668780831571,0.34527238572323105
0.014129668780831571,0.3453976205385097
0.014164904862579281,0.3453976205385097
0.014164904862579281,0.345648090169067
0.014200140944326992,0.345648090169067
0.014200140944326992,0.34639949906073886
0.0142353770260747,0.34639949906073886
0.0142353770260747,0.3465247338760175
0.01427061310782241,0.3465247338760175
0.01427061310782241,0.34690043832185347
0.014305849189570119,0.34690043832185347
0.014305849189570119,0.3480275516593613
0.01437632135306554,0.3480275516593613
0.01437632135306554,0.3482780212899186
0.014411557434813248,0.3482780212899186
0.014411557434813248,0.3485284909204759
0.014446793516560958,0.3485284909204759
0.014446793516560958,0.3490294301815905
0.014482029598308669,0.3490294301815905
0.014482029598308669,0.349906073888541
0.014517265680056377,0.349906073888541
0.014517265680056377,0.3501565435190983
0.014552501761804087,0.3501565435190983
0.014552501761804087,0.35028177833437696
0.014658210007047217,0.35028177833437696
0.014658210007047217,0.3504070131496556
0.014728682170542635,0.3504070131496556
0.014728682170542635,0.3506574827802129
0.014763918252290346,0.3506574827802129
0.014763918252290346,0.35140889167188477
0.014834390415785765,0.35140889167188477
0.014834390415785765,0.3515341264871634
0.014869626497533475,0.3515341264871634
0.014869626497533475,0.3517845961177207
0.014904862579281183,0.3517845961177207
0.014904862579281183,0.3519098309329994
0.014975334742776604,0.3519098309329994
0.014975334742776604,0.352410770194114
0.015045806906272023,0.352410770194114
0.015045806906272023,0.35266123982467124
0.015081042988019731,0.35266123982467124
0.015081042988019731,0.35341264871634315
0.015151515151515152,0.35341264871634315
0.015151515151515152,0.35391358797745776
0.01522198731501057,0.35391358797745776
0.01522198731501057,0.3544145272385723
0.0153276955602537,0.3544145272385723
0.0153276955602537,0.35453976205385096
0.015398167723749119,0.35453976205385096
0.015398167723749119,0.3546649968691296
0.015433403805496829,0.3546649968691296
0.015433403805496829,0.35479023168440826
0.015468639887244538,0.35479023168440826
0.015468639887244538,0.3559173450219161
0.015539112050739958,0.3559173450219161
0.015539112050739958,0.35654351909830934
0.015609584214235377,0.35654351909830934
0.015609584214235377,0.35679398872886664
0.015644820295983086,0.35679398872886664
0.015644820295983086,0.3585472761427677
0.015680056377730796,0.3585472761427677
0.015680056377730796,0.3589229805886036
0.015785764622973927,0.3589229805886036
0.015785764622973927,0.3591734502191609
0.015821000704721633,0.3591734502191609
0.015821000704721633,0.3595491546649969
0.015856236786469344,0.3595491546649969
0.015856236786469344,0.3597996242955542
0.015926708949964764,0.3597996242955542
0.015926708949964764,0.3600500939261115
0.015961945031712475,0.3600500939261115
0.015961945031712475,0.36017532874139013
